pitchfork_id,link,artist,album,release_year,score,Unnamed: 6
19665,/reviews/albums/8692-saul-williams/,Saul Williams,Saul Williams,2004,7.2,
19666,/reviews/albums/3969-more-more-more/,Hurricane Lamps,"More, More, More",2004,7.3,
19667,/reviews/albums/4116-antics/,Interpol,Antics,2004,8.5,
19668,/reviews/albums/11704-the-delivery-man-with-the-impostersil-sogno/,Elvis Costello||The Imposters,The Delivery Man,2004,6.8,
19669,/reviews/albums/1781-the-litmus-test/,Cut Chemist,The Litmus Test,2004,6.1,
19670,/reviews/albums/7779-a-new-white/,Subtle,A New White,2004,7.8,
19671,/reviews/albums/4547-the-underground-spiritual-game/,Fela Kuti,The Underground Spiritual Game,2004,8.4,
19672,/reviews/albums/4283-discovered-covered-the-late-great-daniel-johnston-compilation-and-tribute/,Daniel Johnston,"Discovered, Covered: The Late, Great Daniel Johnston",2004,8.3,
19673,/reviews/albums/3568-american-idiot/,Green Day,American Idiot,2004,7.2,
19674,/reviews/albums/6928-eps/,Rah Bras,EPS,2004,6.8,
19675,/reviews/albums/8272-head-off/,Moris Tepper,Head Off,2004,7.5,
19676,/reviews/albums/4346-vultures-await/,Will Johnson,Vultures Await,2004,7.7,
19677,/reviews/albums/8270-night-piece/,Shugo Tokumaru,Night Piece,,8.6,
19678,/reviews/albums/995-grace-legacy-edition/,Jeff Buckley,Grace: Legacy Edition,2004,9,
19679,/reviews/albums/7778-godfather-buried-alive/,Shyne,Godfather Buried Alive,2004,6.9,
19680,/reviews/albums/4969-when-i-said-i-wanted-to-be-your-dog/,Jens Lekman,When I Said I Wanted to Be Your Dog,2004,7,
19681,/reviews/albums/8269-oxeneers-or-the-lion-sleeps-when-its-antelope-go-home/,These Arms Are Snakes,Oxeneers or The Lion Sleeps When Its Antelope Go Home,2004,7.6,
19682,/reviews/albums/2577-offshore-presents-troubled-waters/,DJ Clever,Offshore Presents: Troubled Waters,2004,7.9,
19683,/reviews/albums/550-nino-rojo/,Devendra Banhart,Niño Rojo,2004,8,
19684,/reviews/albums/1490-london-calling-25th-anniversary-legacy-edition/,The Clash,London Calling: 25th Anniversary Legacy Edition,2004,10,
19685,/reviews/albums/8038-lets-bottle-bohemia/,The Thrills,Let's Bottle Bohemia,2004,6,
19686,/reviews/albums/8520-the-heat-can-melt-your-brain/,Viva Voce,The Heat Can Melt Your Brain,2004,7.6,
19687,/reviews/albums/6552-my-mama-never-taught-me-how-to-cook-the-aura-years-1978-1982/,Annette Peacock,My Mama Never Taught Me How to Cook: The Aura Years 1978-1982,2004,7.9,
19688,/reviews/albums/11651-my-paraderemix-collection/,Ellen Allien,My Parade,2004,7.3,
19689,/reviews/albums/8960-as-far-as-i-can-see/,The Zombies,As Far as I Can See...,2004,0.9,
19690,/reviews/albums/8696-mary-had-brown-hair/,Gary Wilson,Mary Had Brown Hair,2004,7,
19691,/reviews/albums/7202-the-manifestation/,Six Organs of Admittance,The Manifestation,2004,7.6,
19692,/reviews/albums/4971-up-against-the-legends/,The Legends,Up Against The Legends,2004,8,
19693,/reviews/albums/7603-phantom-phorce/,Super Furry Animals,Phantom Phorce,2004,7,
19694,/reviews/albums/2573-ta-det-lugnt/,Dungen,Ta Det Lugnt,2004,9.3,
19695,/reviews/albums/5904-summerland/,Nedelle & Thom,Summerland,2004,5.6,
19696,/reviews/albums/1250-winds-take-no-shape/,Call and Response,Winds Take No Shape,2004,7.3,
19697,/reviews/albums/3322-lead-singer/,Flössin,Lead Singer,2004,7.6,
19698,/reviews/albums/1780-open-ep/,Channels,Open EP,2004,7.7,
19699,/reviews/albums/5325-they-make-beer-commercials-like-this-ep/,Minus the Bear,They Make Beer Commercials Like This EP,2004,6.4,
19700,/reviews/albums/3621-all-good-things-ep/,George,All Good Things EP,2004,7,
19701,/reviews/albums/6927-mystery-spot/,Chris Richards,Mystery Spot,2004,7.3,
19702,/reviews/albums/3445-is-all-over-the-map/,Giant Sand,Is All Over the Map,2004,8.3,
19703,/reviews/albums/3738-the-handler/,Har Mar Superstar,The Handler,2004,1.9,
19704,/reviews/albums/2053-miad/,null -index error,Miad,2004,6.9,
19705,/reviews/albums/2905-intensifications-with-jean-paul-pickens/,Gene Estribou||Jean-Paul Pickens,Intensifications,2004,7.5,
19706,/reviews/albums/4623-nostalgialator/,Mike Ladd,Nostalgialator,2004,8.3,
19707,/reviews/albums/3321-connected/,The Foreign Exchange,Connected,2004,8.6,
19708,/reviews/albums/2952-wet-from-birth/,The Faint,Wet from Birth,2004,5.5,
19709,/reviews/albums/6651-stealing-of-a-nation/,Radio 4,Stealing of a Nation,2004,2.1,
19710,/reviews/albums/8633-folker/,Paul Westerberg,Folker,2004,7.2,
19711,/reviews/albums/4673-sphere/,Landing,Sphere,2004,5.8,
19712,/reviews/albums/3320-fingathing-and-the-big-red-nebula-band/,Fingathing,Fingathing and the Big Red Nebula Band,2004,7.8,
19713,/reviews/albums/3121-necoutez-pas/,Fly Pan Am,N'ecoutez Pas,2004,8,
19714,/reviews/albums/7891-garden-state/,null -index error,Garden State,2004,7,
19715,/reviews/albums/5606-dangerous-dreams/,Moving Units,Dangerous Dreams,2004,5.8,
19716,/reviews/albums/1779-are-we-there-yet/,The Citizens,Are We There Yet?,2004,7.9,
19717,/reviews/albums/8430-antologia-69-03/,Caetano Veloso,Antologia 69-03,2004,8.9,
19718,/reviews/albums/452-funeral/,Arcade Fire,Funeral,2004,9.7,
19719,/reviews/albums/6926-siren-song-of-the-counter-culture/,Rise Against,Siren Song of the Counter Culture,2004,2.9,
19720,/reviews/albums/1127-fireworks-on-ice-ep/,By the End of Tonight,Fireworks on Ice EP,2004,6.7,
19721,/reviews/albums/1778-sit-down-for-staying-ep/,Charmparticles,Sit Down for Staying EP,2004,7,
19722,/reviews/albums/3651-loverock/,Guitar Wolf,Loverock,2004,7.5,
19723,/reviews/albums/767-rubber-factory/,The Black Keys,Rubber Factory,2004,8.3,
19724,/reviews/albums/3650-waves-are-universal/,Rachel Goswell,Waves Are Universal,2004,6.8,
19725,/reviews/albums/2570-florida/,Diplo,Florida,2004,7,
19726,/reviews/albums/5714-dogs/,Nina Nastasia,Dogs,2004,7.4,
19727,/reviews/albums/8268-secondary-inspection/,Terrestre,Secondary Inspection,2004,8.6,
19728,/reviews/albums/2052-future-soundtrack-for-america/,null -index error,Future Soundtrack for America,2004,7.4,
19729,/reviews/albums/2910-day-two/,Endochine,Day Two,2004,5.7,
19730,/reviews/albums/8780-through-the-sun-door-ep/,White Magic,Through the Sun Door EP,2004,7.4,
19731,/reviews/albums/3967-flesh-of-my-skin-blood-of-my-blood/,Keith Hudson,"Flesh of My Skin, Blood of My Blood",2004,7.9,
19732,/reviews/albums/3991-guru-man-hubcap-lady/,Homelife,Guru Man Hubcap Lady,2004,8.2,
19733,/reviews/albums/2346-showtime/,Dizzee Rascal,Showtime,2004,8.6,
19734,/reviews/albums/1777-poison-arrows/,Communiqué,Poison Arrows,2004,6.1,
19735,/reviews/albums/5320-in-rock/,The Minus 5,In Rock,2004,7.6,
19736,/reviews/albums/665-acoustic-and-electric-hard-cell-live/,Tim Berne,Acoustic and Electric Hard Cell Live,2004,7.8,
19737,/reviews/albums/7626-supergrass-is-10/,Supergrass,Supergrass Is 10,2004,8.5,
19738,/reviews/albums/6924-a-manual-dexterity-soundtrack-vol-1/,Omar Rodriguez-López,"A Manual Dexterity: Soundtrack, Vol. 1",2004,7.5,
19739,/reviews/albums/1292-happy-happy/,Capitol K,Happy Happy,2004,6.4,
19740,/reviews/albums/1126-business-casual/,Beep Beep,Business Casual,2004,6.8,
19741,/reviews/albums/6648-juxtaposition/,Radian,Juxtaposition,2004,7.1,
19742,/reviews/albums/8212-she-loves-you/,Twilight Singers,She Loves You,2004,7.4,
19743,/reviews/albums/3646-album-of-the-year/,The Good Life,Album of the Year,2004,8,
19744,/reviews/albums/5699-the-same-as-a-flower/,Nagisa Ni Te,The Same as a Flower,2004,6.8,
19745,/reviews/albums/451-viscous-solid/,Aeroc,Viscous Solid,2004,7,
19746,/reviews/albums/4689-highways/,Lanterna,Highways,2004,7.6,
19747,/reviews/albums/1776-san-franciscos-still-doomed/,Crime,San Francisco's STILL Doomed,2004,7.8,
19748,/reviews/albums/4271-joan-of-arc-dick-cheney-mark-twain/,Joan of Arc,"Joan of Arc, Dick Cheney, Mark Twain...",2004,5.3,
19749,/reviews/albums/8643-flamingo-honey/,Whirlwind Heat,Flamingo Honey,2004,2.9,
19750,/reviews/albums/450-not-going-anywhere/,Keren Ann,Not Going Anywhere,2004,7.5,
19751,/reviews/albums/6551-pigeon-funk/,Pigeon Funk,Pigeon Funk,2004,7.7,
19752,/reviews/albums/2509-the-dirty-south/,Drive-By Truckers,The Dirty South,2004,8.4,
19753,/reviews/albums/1774-cathedral/,Castanets,Cathedral,2004,8.5,
19754,/reviews/albums/1-young-forever/,Aberfeldy,Young Forever,2004,3.4,
19755,/reviews/albums/2650-the-revolution-starts-now/,Steve Earle,The Revolution Starts... Now,2004,6.8,
19756,/reviews/albums/1773-earthtones/,Crown City Rockers,Earthtones,2004,7.7,
19757,/reviews/albums/7777-chewing-glass-other-miracle-cures/,Sixtoo,Chewing Glass & Other Miracle Cures,2004,7.8,
19758,/reviews/albums/4771-the-libertines/,The Libertines,The Libertines,2004,7.1,
19759,/reviews/albums/737-medulla/,Björk,Medulla,2004,8.4,
19760,/reviews/albums/3990-the-lost-riots/,Hope of the States,The Lost Riots,2004,5.7,
19761,/reviews/albums/4818-magic-wand/,Little Wings,Magic Wand,2004,7,
19762,/reviews/albums/4679-bubblegum-with-mark-lanegan-band/,Mark Lanegan,Bubblegum,2004,7.2,
19763,/reviews/albums/5280-la-increible-aventura/,Migala,La Increíble Aventura,2004,7.8,
19764,/reviews/albums/6459-love-everybody/,The Presidents of the United States of America,Love Everybody,2004,6.5,
19765,/reviews/albums/2366-jaku/,DJ Krush,Jaku,2004,7.3,
19766,/reviews/albums/4112-armed-love/,The (International) Noise Conspiracy,Armed Love,2004,7,
19767,/reviews/albums/6098-oakley-hall/,Oakley Hall,Oakley Hall,2004,8.5,
19768,/reviews/albums/3243-fugazi-live-series-vol-1-september-3rd-1987/,Fugazi,"Fugazi Live Series, Vol. 1: September 3rd, 1987",2004,8.4,
19769,/reviews/albums/6550-god-bless-your-black-heart/,The Paper Chase,God Bless Your Black Heart,2004,6.4,
19770,/reviews/albums/8589-the-secondmans-middle-stand/,Mike Watt,The Secondman's Middle Stand,2004,7.5,
19771,/reviews/albums/7536-soft-commands/,Ken Stringfellow,Soft Commands,2004,7.7,
19772,/reviews/albums/3027-patterns-in-a-chromatic-field/,Morton Feldman,Patterns in a Chromatic Field,2004,8.6,
19773,/reviews/albums/6486-always-outnumbered-never-outgunned/,The Prodigy,"Always Outnumbered, Never Outgunned",2004,3.9,
19774,/reviews/albums/4458-muswell-hillbillies/,The Kinks,Muswell Hillbillies,,8.9,
19775,/reviews/albums/8535-the-concretes-always-grayer-on-the-other-side-of-the-street-ep/,VietNam,The Concrete's Always Grayer on the Other Side of the Street EP,2004,5,
19776,/reviews/albums/387-battery/,Aveo,Battery,2004,6,
19777,/reviews/albums/2789-engine-down/,Engine Down,Engine Down,2004,7.7,
19778,/reviews/albums/8266-the-name-of-this-band-is-talking-heads/,Talking Heads,The Name of This Band Is Talking Heads,2004,9.2,
19779,/reviews/albums/5467-radical-connector/,Mouse on Mars,Radical Connector,2004,8.1,
19780,/reviews/albums/11716-outta-sightoutta-mind/,Datsuns,Outta Sight/Outta Mind,2004,4,
19781,/reviews/albums/5419-alive-amplified/,The Mooney Suzuki,Alive & Amplified,2004,5,
19782,/reviews/albums/7088-the-shaggs/,The Shaggs,The Shaggs,2004,6.7,
19783,/reviews/albums/2567-wyhiwyg/,DILL,WYHIWYG,2004,8.4,
19784,/reviews/albums/3599-half-smiles-of-the-decomposed/,Guided by Voices,Half Smiles of the Decomposed,2004,7,
19785,/reviews/albums/1124-free-the-bees/,A Band of Bees,Free The Bees,2004,4.9,
19786,/reviews/albums/8842-river-through-howling-sky/,Richard Youngs,River Through Howling Sky,2004,6.9,
19787,/reviews/albums/8398-elements-of-style-exercises-in-surprise/,The Vandermark Five,Elements of Style... Exercises in Surprise,2004,7.8,
19788,/reviews/albums/8909-bring-the-neon-war-home/,Yellow Swans,Bring the Neon War Home,2004,8.3,
19789,/reviews/albums/1515-winchester-cathedral/,Clinic,Winchester Cathedral,2004,6.9,
19790,/reviews/albums/8512-stereo-blues/,Velvet Crush,Stereo Blues,2004,6.4,
19791,/reviews/albums/8779-meguro/,Takashi Wada,Meguro,2004,7.1,
19792,/reviews/albums/802-arm-of-the-starfish/,The Blithe Sons,Arm of the Starfish,2004,7.8,
19793,/reviews/albums/6922-too-much-guitar/,Reigning Sound,Too Much Guitar,2004,8.3,
19794,/reviews/albums/6921-up-all-night/,Razorlight,Up All Night,2004,3.7,
19795,/reviews/albums/5305-back-to-one/,Ming + FS,Back to One,2004,6.8,
19796,/reviews/albums/8166-spine-and-sensory/,Tristeza,Spine and Sensory,2004,7.4,
19797,/reviews/albums/11807-from-gutter-wlove/,Pidgeon,From Gutter w/Love,2004,8,
19798,/reviews/albums/5605-no-said-date/,Masta Killa,No Said Date,2004,8.3,
19799,/reviews/albums/3854-mississauga-goddam/,The Hidden Cameras,Mississauga Goddam,2004,5.8,
19800,/reviews/albums/3631-five-suns/,Guapo,Five Suns,2004,6.9,
19801,/reviews/albums/3234-the-will-to-death/,John Frusciante,The Will to Death,2004,7.4,
19802,/reviews/albums/3319-sunburn/,Dan Friel,Sunburn,2004,7.9,
19803,/reviews/albums/3975-astral-glamour-box-set/,The Homosexuals,Astral Glamour,2004,8,
19804,/reviews/albums/6547-the-slickness/,Prince Po,The Slickness,2004,7.9,
19805,/reviews/albums/7776-kate/,Spalding Rockwell,Kate,2004,3,
19806,/reviews/albums/2908-if-only-a-sweet-surrender-to-the-nights-to-come-be-true/,Esmerine,If Only a Sweet Surrender to the Nights to Come Be True,2004,7.5,
19807,/reviews/albums/8265-book-of-silk/,Tin Hat Trio,Book of Silk,2004,7.8,
19808,/reviews/albums/3989-the-function-room/,Half Cousin,The Function Room,2004,8.1,
19809,/reviews/albums/5978-i-am-a-cold-rock-i-am-dull-grass-a-tribute-to-the-music-of-will-oldham/,null -index error,I Am a Cold Rock.  I Am Dull Grass: A Tribute to the Music of Will Oldham,2004,7.8,
19810,/reviews/albums/4156-kiss-and-swallow/,I Am X,Kiss and Swallow,2004,6,
19811,/reviews/albums/5747-white-rabbits/,Neotropic,White Rabbits,2004,7.7,
19812,/reviews/albums/2907-these-were-the-earlies/,The Earlies,These Were The Earlies,2004,7.9,
19813,/reviews/albums/6789-more-adventurous/,Rilo Kiley,More Adventurous,2004,6.7,
19814,/reviews/albums/11859-huge-chrome-cylinder-box-unfoldinghorse-and-goat/,Venetian Snares,Huge Chrome Cylinder Box Unfolding,2004,7.9,
19815,/reviews/albums/6820-three-fingers/,The Rogers Sisters,Three Fingers,2004,5.8,
19816,/reviews/albums/1123-fire-in-the-hole/,Brand Nubian,Fire in the Hole,2004,6.5,
19817,/reviews/albums/7775-ashe-a-go-go/,Sonic Liberation Front,Ashé a Go-Go,2004,8.2,
19818,/reviews/albums/8264-wild-like-children/,Tilly and the Wall,Wild Like Children,2004,7.5,
19819,/reviews/albums/978-the-shining-path/,Bruces,The Shining Path,2004,7.3,
19820,/reviews/albums/3794-pv-trecks/,Hecker,PV Trecks,2004,5.8,
19821,/reviews/albums/7773-love-the-cup-ep/,Sons and Daughters,Love the Cup EP,2004,7.7,
19822,/reviews/albums/4583-the-sound-of-konk/,Konk,The Sound of Konk,2004,7.9,
19823,/reviews/albums/3647-gang-gang-dance/,Gang Gang Dance,Gang Gang Dance,2004,8.6,
19824,/reviews/albums/8515-vv2-venomous-villain/,Viktor Vaughn,VV2: Venomous Villain,2004,6.9,
19825,/reviews/albums/5604-a-long-hot-summer/,Masta Ace,A Long Hot Summer,2004,7.1,
19826,/reviews/albums/4041-the-cover-up/,I Am the World Trade Center,The Cover Up,2004,7.2,
19827,/reviews/albums/6097-cash-and-carry-songs/,Octet,Cash and Carry Songs,2004,7.5,
19828,/reviews/albums/2569-this-is-riphop/,Death Comet Crew,This Is Riphop,2004,8.8,
19829,/reviews/albums/6546-the-forcefield-kids/,Passage,The Forcefield Kids,2004,6.6,
19830,/reviews/albums/4582-matki-wandalki/,Felix Kubin,Matki Wandalki,2004,8.1,
19831,/reviews/albums/8657-drill-a-hole-in-that-substrate-and-tell-me-what-you-see/,Jim White,Drill a Hole in That Substrate and Tell Me What You See,2004,8.1,
19832,/reviews/albums/4581-hopes-and-fears/,Keane,Hopes and Fears,2004,2.8,
19833,/reviews/albums/2051-the-conet-project/,null -index error,The Conet Project,2004,8,
19834,/reviews/albums/8534-country-favorites/,Volebeats,Country Favorites,2004,6.9,
19835,/reviews/albums/7103-winged-life/,Shearwater,Winged Life,2004,7.5,
19836,/reviews/albums/3318-the-equatorial-stars/,Fripp & Eno,The Equatorial Stars,2004,7.8,
19837,/reviews/albums/1931-old-enough-2-know-better/,null -index error,Old Enough 2 Know Better,2004,8.1,
19838,/reviews/albums/3875-young-days/,Hint Hint,Young Days,2004,3.3,
19839,/reviews/albums/7772-slowblow/,Slowblow,Slowblow,2004,7,
19840,/reviews/albums/1772-take-em-to-the-cleaners/,Consequence,Take 'Em to the Cleaners,2004,7,
19841,/reviews/albums/2568-dna-on-dna/,DNA,DNA on DNA,2004,8.1,
19842,/reviews/albums/7405-porcelain/,Sparta,Porcelain,2004,7.6,
19843,/reviews/albums/8404-mgm-endings-cellar-door-remixes/,John Vanderslice,MGM Endings: Cellar Door Remixes,2004,6,
19844,/reviews/albums/5966-drag-it-up/,Old 97's,Drag It Up,2004,7,
19845,/reviews/albums/5603-snow-gas-bones/,Meow Meow,Snow Gas Bones,2004,7.1,
19846,/reviews/albums/8088-recorded-live/,Amon Tobin,Recorded Live,2004,7.4,
19847,/reviews/albums/6919-out-of-the-shadow/,Rogue Wave,Out of the Shadow,2004,7.8,
19848,/reviews/albums/7593-green-imagination/,The Sunshine Fix,Green Imagination,2004,3.5,
19849,/reviews/albums/3988-taking-tiger-mountain-by-strategy-with-caroleen-beatty/,Doug Hilsinger||Caroleen Beatty,Taking Tiger Mountain (By Strategy),2004,7.6,
19850,/reviews/albums/5602-mystic-chords-of-memory/,Mystic Chords of Memory,Mystic Chords of Memory,2004,7.7,
19851,/reviews/albums/522-the-empire-strikes-first/,Bad Religion,The Empire Strikes First,2004,8.2,
19852,/reviews/albums/3381-uncollected/,Galaxie 500,Uncollected,2004,7.2,
19853,/reviews/albums/6849-live-at-the-lu-with-christian-fennesz/,Fennesz||Keith Rowe,Live at the LU,2004,6.4,
19854,/reviews/albums/5601-out-to-go/,Moco,Out to Go,2004,7.2,
19855,/reviews/albums/1636-dead-diamond-river-ep/,The Court & Spark,Dead Diamond River EP,2004,7.4,
19856,/reviews/albums/4422-frozen-orange/,David Kilgour,Frozen Orange,2004,7.8,
19857,/reviews/albums/8959-odessey-and-oracle/,The Zombies,Odessey and Oracle,2004,9.3,
19858,/reviews/albums/8882-a-tribute-to-brother-weldon/,Monk Hughes & The Outer Realm,Tribute to Brother Weldon,2004,5.5,
19859,/reviews/albums/8910-duh-yellow-swans/,D. Yellow Swans,Duh Yellow Swans,2004,7.1,
19860,/reviews/albums/7769-chilltown-new-york/,Erick Sermon,"Chilltown, New York",2004,7.4,
19861,/reviews/albums/7770-something-grand/,Shrimp Boat,Something Grand,2004,8,
19862,/reviews/albums/3316-the-futureheads/,The Futureheads,The Futureheads,2004,8.3,
19863,/reviews/albums/1563-blue-cathedral/,Comets On Fire,Blue Cathedral,2004,8.5,
19864,/reviews/albums/5599-terrorbird/,The Mae Shi,Terrorbird,2004,6.5,
19865,/reviews/albums/8950-santagustin-with-gilberto-assis/,Tom Zé||Gilberto Assis,Santagustin,2004,7.1,
19866,/reviews/albums/3645-lovers-need-lawyers-ep/,The Good Life,Lovers Need Lawyers EP,2004,7.3,
19867,/reviews/albums/3644-a-strange-mess-of-flowers/,Davíd Garza,A Strange Mess of Flowers,2004,7.4,
19868,/reviews/albums/8778-lets-make-our-descent/,The Waxwings,Let's Make Our Descent,2004,5.7,
19869,/reviews/albums/5598-utopia/,Murcof,Utopia,2004,7.9,
19870,/reviews/albums/3643-light-is-calling/,Michael Gordon,Light Is Calling,2004,8,
19871,/reviews/albums/6969-kiss-tell/,Sahara Hotnights,Kiss & Tell,2004,8.1,
19872,/reviews/albums/4450-riot-on-an-empty-street/,Kings of Convenience,Riot on an Empty Street,2004,7.3,
19873,/reviews/albums/2550-not-exotic/,Dolorean,Not Exotic,2003,6.6,
19874,/reviews/albums/7935-never-bring-you-pleasure/,Tangiers,Never Bring You Pleasure,2004,8,
19875,/reviews/albums/2050-melatonin-meditations-on-sound-in-sleep/,null -index error,Melatonin: Meditations on Sound in Sleep,2004,8,
19876,/reviews/albums/4457-the-village-green-preservation-society/,The Kinks,The Village Green Preservation Society,2004,9.5,
19877,/reviews/albums/6914-remixes/,Ratatat,Remixes,2004,7,
19878,/reviews/albums/2527-backstroke/,Matthew Dear,Backstroke,2004,6.8,
19879,/reviews/albums/5903-the-eye-of-every-storm/,Neurosis,The Eye of Every Storm,2004,7,
19880,/reviews/albums/1032-cosmic-cleavage/,Busdriver,Cosmic Cleavage,2004,8,
19881,/reviews/albums/4580-arabesque/,Korekyojin,Arabesque,2004,8.2,
